,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
3997,8.185,Low Fat,3.0645788557417437,Fruits and Vegetables,48.4692,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.382205789150958
3998,9.195,Low Fat,3.0337542127240082,Household,107.7622,OUT049,1999,Medium,Tier 1,Supermarket Type1,6.27157616081312
3999,19.1,Low Fat,3.2513770126836166,Fruits and Vegetables,210.8586,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.753333201698224
4000,12.85,Low Fat,2.1003470264998696,Snack Foods,42.9428,OUT017,2007,Medium,Tier 2,Supermarket Type1,6.5554775104249945
4001,11.15,Low Fat,3.4320192940916083,Health and Hygiene,165.6526,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.1820639244666005
4002,9.8,Low Fat,3.6443113713520363,Snack Foods,216.785,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.574283805824744
4004,11.94125,Regular,1.9355940920188126,Fruits and Vegetables,172.108,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.372791502042515
4005,12.0,Low Fat,3.376506456878086,Canned,181.2976,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.531240622629989
4006,11.94125,Regular,1.297504190455529,Fruits and Vegetables,240.9538,OUT019,1985,Small,Tier 1,Grocery Store,6.175259185051614
4007,16.7,Regular,3.2548105627565236,Snack Foods,144.6102,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.117799991904437
4008,17.1,LF,3.4225810615635655,Frozen Foods,148.7392,OUT046,1997,Small,Tier 1,Supermarket Type1,7.402775370812198
4009,11.94125,Low Fat,2.015915870801958,Baking Goods,91.083,OUT019,1985,Small,Tier 1,Grocery Store,4.498508824597217
4010,16.7,Regular,3.256364111539205,Snack Foods,143.9102,OUT046,1997,Small,Tier 1,Supermarket Type1,7.467212425763289
4011,19.35,Low Fat,4.092021103543947,Frozen Foods,120.8098,OUT017,2007,Small,Tier 2,Supermarket Type1,8.123935587599817
4012,19.2,Low Fat,2.8320252131633468,Snack Foods,178.9318,OUT010,1998,Small,Tier 3,Grocery Store,5.195352867038489
4013,11.94125,Regular,2.9906221325933973,Canned,150.9024,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.488315577912955
4014,18.25,Low Fat,2.9144436285366906,Snack Foods,142.0154,OUT046,1997,Small,Tier 1,Supermarket Type1,7.727114934107994
4015,16.75,Low Fat,2.043188612659921,Breads,86.1856,OUT017,2007,Small,Tier 2,Supermarket Type1,7.24862469098494
4016,17.1,Low Fat,2.9074875774151816,Frozen Foods,150.2392,OUT010,1998,Small,Tier 3,Grocery Store,6.391174459133718
4017,13.0,Regular,3.501563954502731,Canned,61.422,OUT045,2002,Small,Tier 2,Supermarket Type1,6.290268293825272
4018,7.17,Regular,2.81592799912508,Fruits and Vegetables,129.4968,OUT045,2002,Small,Tier 2,Supermarket Type1,8.129445243410787
4019,19.85,reg,3.3540543733093497,Snack Foods,61.9194,OUT010,1998,Small,Tier 3,Grocery Store,4.8189807198719885
4020,11.94125,Low Fat,2.8022686375752204,Household,119.8782,OUT019,1985,Small,Tier 1,Grocery Store,5.473767032559488
4021,4.615,Regular,2.282407104782041,Canned,231.93,OUT045,2002,Small,Tier 2,Supermarket Type1,7.849062473440617
4022,7.63,Regular,2.000567405751149,Snack Foods,47.2402,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.823072824310038
4023,8.39,Low Fat,2.116960738114066,Household,163.4868,OUT013,1987,High,Tier 3,Supermarket Type1,8.430770092266354
4024,5.175,Low Fat,3.4891383032718264,Health and Hygiene,33.5874,OUT017,2007,High,Tier 2,Supermarket Type1,6.453897717607074
4025,16.0,Low Fat,2.312094797237378,Household,212.6902,OUT013,1987,High,Tier 3,Supermarket Type1,6.457037437611742
4026,11.94125,Low Fat,2.005713246165597,Snack Foods,159.8236,OUT019,1985,Small,Tier 1,Grocery Store,5.775318952875419
4027,11.94125,Low Fat,3.496996586019498,Dairy,256.7672,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.37708994280273
4028,11.94125,Regular,2.609620233808768,Dairy,217.6482,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.09734199802637
4029,9.5,Regular,3.0183081210731455,Starchy Foods,185.7898,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.870646045107792
4030,10.895,Low Fat,3.3272090045167744,Fruits and Vegetables,131.3284,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.184086169847369
4031,11.94125,Regular,4.199777480500933,Meat,72.4038,OUT019,1985,Small,Tier 1,Grocery Store,5.401376536139232
4032,17.2,Regular,4.421843218122611,Canned,163.1184,OUT046,1997,Small,Tier 1,Supermarket Type1,8.438867302498974
4033,19.85,Low Fat,3.0822650814397203,Fruits and Vegetables,127.102,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.479315447934532
4034,6.385,Low Fat,1.9637719555631932,Hard Drinks,109.1596,OUT010,1998,Medium,Tier 3,Grocery Store,4.680830381391171
4035,11.65,Low Fat,3.9423600038858364,Hard Drinks,38.7164,OUT049,1999,Medium,Tier 1,Supermarket Type1,6.361727257807417
4037,17.7,Regular,3.1531651238145164,Frozen Foods,163.221,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.492387529501885
4038,9.1,Regular,2.5035420227506577,Breads,173.6054,OUT049,1999,Medium,Tier 1,Supermarket Type1,6.551682439456442
4039,15.5,Regular,2.0719273163176193,Fruits and Vegetables,176.0028,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.122640503995799
4041,10.695,Regular,4.467845907956118,Snack Foods,75.2038,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.248674396526435
4042,16.6,Low Fat,2.2716034394080715,Fruits and Vegetables,117.2466,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.713822757899057
4043,11.94125,Regular,4.395894591813563,Starchy Foods,173.8738,OUT019,1985,Small,Tier 1,Grocery Store,5.850901634041426
4044,13.15,Regular,1.7955691428279394,Fruits and Vegetables,170.8764,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.711142988541941
4045,11.5,Regular,3.1643840884540726,Frozen Foods,194.982,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.035703691379089
4046,11.94125,Low Fat,2.626693045386445,Household,160.792,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.209367185429928
4047,11.94125,Regular,1.9698032862113524,Baking Goods,94.312,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.830713334772421
4048,5.63,Regular,3.7075879314105995,Meat,106.1306,OUT035,2004,Small,Tier 2,Supermarket Type1,7.645212125061087
4049,19.2,Regular,2.461620391504079,Canned,153.4314,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.529179149512489
4050,11.94125,Low Fat,2.5176403801842007,Meat,189.9846,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.718452164718135
4052,15.75,Low Fat,2.9016859284159917,Baking Goods,194.4452,OUT046,1997,Small,Tier 1,Supermarket Type1,8.53491035151895
4053,12.5,Low Fat,3.4706134426811666,Fruits and Vegetables,103.899,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.581098142244475
4054,21.25,Low Fat,4.090200421049279,Meat,185.2608,OUT010,1998,Medium,Tier 3,Grocery Store,5.213634911875937
4055,11.94125,Low Fat,2.0067956864697627,Household,99.67,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.861965878276525
4056,18.85,Low Fat,1.782205914109672,Household,195.5136,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.467212425763289
4057,20.1,Low Fat,3.3625710662820807,Household,120.6782,OUT035,2004,Small,Tier 2,Supermarket Type1,7.178515124797913
4058,11.395,Low Fat,3.833226704966688,Health and Hygiene,150.1708,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.9041408033272385
4059,9.3,Low Fat,2.1942143924920283,Breads,64.6826,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.001158368718387
4060,11.94125,Low Fat,4.27183744385495,Household,222.3746,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.63219280137935
4061,12.8,Low Fat,1.881393247526444,Others,108.1938,OUT010,1998,Medium,Tier 3,Grocery Store,6.060932772263141
4062,6.8,Low Fat,3.284325534345141,Baking Goods,47.5034,OUT013,1987,High,Tier 3,Supermarket Type1,6.281588760105549
4063,11.94125,low fat,3.869131873050835,Health and Hygiene,133.7942,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.451488228344816
4064,15.0,Regular,3.615807446958126,Baking Goods,220.3456,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.595593592411495
4065,19.85,Regular,2.5020594332634283,Breads,167.6816,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.520558406468582
4066,7.85,Low Fat,1.8125725648354263,Hard Drinks,144.6444,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.810942453004093
4067,20.2,Regular,2.10580051507852,Snack Foods,96.9752,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.453419103630953
4068,11.85,Low Fat,2.017860095883145,Dairy,98.0726,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.474038390833688
4069,6.135,Regular,2.534172102689229,Baking Goods,152.8366,OUT046,1997,Small,Tier 1,Supermarket Type1,7.962623042806631
4070,9.0,LF,2.7303729449261884,Snack Foods,177.737,OUT013,1987,High,Tier 3,Supermarket Type1,7.6578705219330105
4071,17.5,Low Fat,3.640142396116517,Snack Foods,255.1356,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.246704855867574
4072,12.15,Low Fat,2.0255458121660626,Frozen Foods,246.346,OUT017,2007,Medium,Tier 2,Supermarket Type1,6.6053493404651675
4074,17.5,Low Fat,3.6169008417241395,Frozen Foods,261.691,OUT035,2004,Small,Tier 2,Supermarket Type1,8.344708533299691
4075,11.94125,Regular,3.0673360361671,Fruits and Vegetables,172.0422,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.48226661803353
4076,11.94125,Low Fat,2.383346789077814,Dairy,75.867,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.803902077321764
4077,17.5,Low Fat,2.9423666309640724,Snack Foods,103.799,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.034554435876405
4079,10.6,Low Fat,2.869123252855764,Dairy,233.6642,OUT013,1987,High,Tier 3,Supermarket Type1,8.28151931241743
4080,7.145,Low Fat,4.027269111812605,Frozen Foods,161.3578,OUT045,2002,High,Tier 2,Supermarket Type1,7.023941128704756
4081,11.94125,Low Fat,4.036505859830889,Canned,175.9686,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.676990266025518
4082,20.7,Regular,2.534561665834026,Baking Goods,97.2042,OUT046,1997,Small,Tier 1,Supermarket Type1,7.430393696160463
4083,11.94125,reg,4.960862327321273,Starchy Foods,173.5738,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.103664602536794
4084,17.5,Low Fat,3.642181725180078,Snack Foods,252.6356,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.841239747759409
4085,17.7,Regular,3.1572520788132468,Frozen Foods,161.921,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.659441614165051
4086,8.6,Regular,2.9100288549023907,Breads,131.031,OUT035,2004,Small,Tier 2,Supermarket Type1,6.94567514640237
4088,17.7,Regular,2.100685574662249,Meat,101.5674,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.396260689791005
4089,12.3,low fat,3.2928286821297825,Snack Foods,116.8834,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.882019856585716
4090,6.26,Low Fat,2.945154146837887,Household,111.0228,OUT010,1998,Medium,Tier 3,Grocery Store,5.398369015075276
4091,17.7,Low Fat,4.3745770915516875,Household,167.6474,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.262117750815458
4092,18.25,Low Fat,4.396115660522252,Fruits and Vegetables,162.8894,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.472589850619227
4093,5.8,LF,2.028830035256889,Dairy,89.7172,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.381445604005863
4094,14.5,Regular,2.745366021316616,Breads,262.7594,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.862880524032377
4095,18.25,Low Fat,2.803634922589654,Starchy Foods,162.5526,OUT017,2007,Medium,Tier 2,Supermarket Type1,6.89438185201482
4096,12.85,Low Fat,3.7876001511260626,Fruits and Vegetables,179.3318,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.141263016093801
4097,17.1,Low Fat,2.0526806460475786,Fruits and Vegetables,111.9886,OUT035,2004,Small,Tier 2,Supermarket Type1,7.2761772160370795
4098,7.575,Low Fat,2.8918004940537654,Dairy,196.8768,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.075352969710903
4099,9.21,Low Fat,4.7378457163957615,Fruits and Vegetables,120.8414,OUT013,1987,High,Tier 3,Supermarket Type1,7.635933543056424
4100,11.3,Low Fat,4.923472166121389,Meat,196.6426,OUT013,1987,High,Tier 3,Supermarket Type1,8.54506272298297
4101,11.94125,LF,1.934239038207496,Dairy,190.6504,OUT019,1985,Small,Tier 1,Grocery Store,6.354806814962843
4102,13.6,Regular,3.129407928012323,Fruits and Vegetables,157.7946,OUT045,2002,Small,Tier 2,Supermarket Type1,7.007204336349232
4103,20.85,Regular,2.772941504460112,Baking Goods,87.2514,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.316796518436758
4104,9.195,Regular,2.5502698180535677,Meat,106.3596,OUT046,1997,Small,Tier 1,Supermarket Type1,7.9766672473955005
4105,11.94125,Low Fat,3.6215660240996623,Frozen Foods,261.291,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.616642248783332
4106,15.75,Low Fat,1.9602591868606718,Hard Drinks,252.9382,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.928665524039585
4107,16.5,Regular,2.6823346338596235,Canned,101.999,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.428418632306089
4109,20.5,LF,3.766886834472072,Others,154.634,OUT013,1987,High,Tier 3,Supermarket Type1,7.739363556184193
4110,17.6,Regular,3.0480822312768194,Snack Foods,118.1782,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.871662305357859
4111,8.775,Low Fat,2.2040165546828385,Dairy,42.7428,OUT018,2009,Medium,Tier 3,Supermarket Type2,6.673260546081377
4112,10.1,Low Fat,2.9073459355899156,Health and Hygiene,197.5084,OUT035,2004,Small,Tier 2,Supermarket Type1,7.998377733766402
4114,8.975,Regular,4.704846111808348,Canned,103.099,OUT013,1987,High,Tier 3,Supermarket Type1,5.735271451746144
4115,11.94125,Regular,1.828073745045268,Fruits and Vegetables,65.7168,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.712930299116038
4116,9.6,Low Fat,3.3171799069286148,Fruits and Vegetables,141.0154,OUT013,1987,High,Tier 3,Supermarket Type1,7.898965191034653
4117,8.185,Low Fat,2.7360716298082823,Fruits and Vegetables,116.0808,OUT010,1998,High,Tier 3,Grocery Store,5.4568652217568845
4118,14.75,Low Fat,3.4105107770018206,Health and Hygiene,236.6906,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.035919185399964
4119,20.5,Low Fat,1.9409033669333562,Household,37.219,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.165516588852795
4120,14.65,Regular,2.3092752522864677,Snack Foods,51.3666,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.981561905735894
4121,19.2,Low Fat,2.0814269513018018,Canned,90.9488,OUT017,2007,Medium,Tier 2,Supermarket Type1,6.451799080950153
4122,5.945,Low Fat,2.3733205032487783,Household,127.3652,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.345998855010116
4123,17.5,Regular,4.887737494507853,Dairy,144.2102,OUT035,2004,Small,Tier 2,Supermarket Type1,8.314510286150492
4124,10.895,Regular,4.638077129002718,Dairy,122.873,OUT017,2007,Small,Tier 2,Supermarket Type1,8.145794381412315
4125,20.5,LF,1.9533881527594474,Starchy Foods,89.7172,OUT046,1997,Small,Tier 1,Supermarket Type1,7.056023203571235
4126,11.94125,Regular,2.9120464868816778,Starchy Foods,63.8168,OUT027,1985,Medium,Tier 3,Supermarket Type3,6.865632438728833
4127,13.65,Regular,3.455445162565674,Canned,99.47,OUT018,2009,Medium,Tier 3,Supermarket Type2,5.702481628923153
4128,15.7,LF,2.883409504725655,Health and Hygiene,150.6024,OUT013,1987,High,Tier 3,Supermarket Type1,7.7951683973530095
4130,19.35,Regular,2.7055780294383025,Soft Drinks,163.8868,OUT010,1998,High,Tier 3,Grocery Store,5.791712762651096
4131,16.0,Regular,2.7308320580992964,Dairy,79.3986,OUT049,1999,Medium,Tier 1,Supermarket Type1,6.753303253754914
4133,11.395,Regular,2.663149075162394,Meat,233.9616,OUT045,2002,Medium,Tier 2,Supermarket Type1,7.24862469098494
4134,7.5,Low Fat,2.3370855481145285,Household,56.9588,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.612530699873832
4135,6.115,Regular,4.956363325367119,Soft Drinks,189.253,OUT013,1987,High,Tier 3,Supermarket Type1,8.190162205593879
4136,11.94125,Regular,1.8743368168893204,Dairy,264.091,OUT019,1985,Small,Tier 1,Grocery Store,5.57211981105991
4137,14.8,Regular,3.1239642699587686,Breads,110.657,OUT045,2002,Small,Tier 2,Supermarket Type1,7.995016386063697
4138,8.71,Low Fat,1.9718285527457178,Canned,46.1376,OUT035,2004,Small,Tier 2,Supermarket Type1,5.949341706854679
4139,15.5,Regular,2.4512632262245138,Frozen Foods,50.9692,OUT018,2009,Medium,Tier 3,Supermarket Type2,5.976740681042793
4140,19.35,Regular,2.4979813969904847,Baking Goods,48.7034,OUT035,2004,Small,Tier 2,Supermarket Type1,6.281588760105549
4141,11.94125,Low Fat,3.3730149922617274,Soft Drinks,173.1422,OUT027,1985,Medium,Tier 3,Supermarket Type3,8.5173579378448
4142,19.2,Low Fat,2.297774820925649,Frozen Foods,111.8886,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.419278059677753
4143,16.25,Regular,3.014880088486589,Fruits and Vegetables,152.4682,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.799544771952808
4144,19.85,Low Fat,5.253193725390353,Dairy,265.1884,OUT013,1987,High,Tier 3,Supermarket Type1,8.524125030609666
4145,13.65,Regular,2.517943651157091,Frozen Foods,259.6936,OUT035,2004,Small,Tier 2,Supermarket Type1,7.643937427629086
4146,7.535,Low Fat,2.5036306264769688,Soft Drinks,120.844,OUT046,1997,Small,Tier 1,Supermarket Type1,7.676562654945163
4147,11.94125,Low Fat,4.54548473446581,Frozen Foods,185.1898,OUT019,1985,Small,Tier 1,Grocery Store,5.9247358960524785
4148,11.94125,Low Fat,4.652811420430127,Snack Foods,64.551,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.091549916925769
4149,5.59,Regular,2.8716965070265146,Snack Foods,63.2168,OUT046,1997,Small,Tier 1,Supermarket Type1,7.453419103630953
4150,11.0,Regular,2.863866537365267,Fruits and Vegetables,240.4512,OUT035,2004,Small,Tier 2,Supermarket Type1,8.857683743782003
4151,19.85,Low Fat,2.916742920463652,Seafood,195.0768,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.586178593476894
4152,17.6,Low Fat,2.84371393984737,Meat,153.6314,OUT045,2002,Medium,Tier 2,Supermarket Type1,8.57063302434065
4153,6.215,Regular,2.4882335176811003,Baking Goods,224.4062,OUT010,1998,Medium,Tier 3,Grocery Store,5.419234153539238
4154,15.1,Regular,3.911253751379924,Frozen Foods,128.831,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.505290934337793
4155,13.35,low fat,2.278612769017539,Dairy,230.6352,OUT013,1987,High,Tier 3,Supermarket Type1,8.652751528400387
4156,9.5,Regular,3.0208198926491607,Starchy Foods,186.5898,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.563793225667737
4158,17.6,Low Fat,2.8773933746404396,Frozen Foods,40.3454,OUT035,2004,Small,Tier 2,Supermarket Type1,6.680807751716761
4159,19.85,Low Fat,4.737267635771665,Dairy,266.6884,OUT010,1998,Small,Tier 3,Grocery Store,5.579686051443225
4160,13.35,Low Fat,1.96847833763321,Frozen Foods,147.6392,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.5698294554753645
4161,18.85,Low Fat,1.9806973158757943,Hard Drinks,158.4578,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.275255556985662
4163,20.2,reg,2.104225346628104,Snack Foods,95.3752,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.047953995522788
4164,5.88,Low Fat,3.6918433220343183,Household,149.9392,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.307465191007873
4165,11.94125,Regular,3.243375326730649,Snack Foods,95.641,OUT027,1985,Medium,Tier 3,Supermarket Type3,7.460339546475526
4166,15.85,Low Fat,1.9858054897185689,Canned,94.4094,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.551810949972686
4167,5.985,Low Fat,2.3435154058805234,Frozen Foods,127.3678,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.231801835325308
4168,18.85,Low Fat,1.9488105160562534,Canned,170.4132,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.388664851198806
4169,18.85,Low Fat,1.9847842586025648,Hard Drinks,161.7578,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.380616072643488
4170,7.51,Low Fat,2.2595233238427106,Snack Foods,113.5544,OUT017,2007,Medium,Tier 2,Supermarket Type1,6.796639567241883
4172,17.6,Low Fat,4.150854788533922,Household,182.5976,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.396260689791005
4173,8.97,Low Fat,2.3758311105835137,Household,54.6956,OUT013,1987,High,Tier 3,Supermarket Type1,6.639010623038299
4174,7.22,Regular,3.26258401168729,Baking Goods,64.751,OUT013,1987,High,Tier 3,Supermarket Type1,4.840258118319274
4175,11.94125,Low Fat,1.5694379068542084,Snack Foods,228.1694,OUT019,1985,Small,Tier 1,Grocery Store,5.430964493324727
4176,8.71,Low Fat,2.104257190638871,Canned,94.4778,OUT017,2007,Small,Tier 2,Supermarket Type1,7.8741984467121595
4177,17.7,Regular,1.99770453844368,Starchy Foods,186.0924,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.165294139015865
4178,15.85,Low Fat,2.670166655597704,Breads,217.5166,OUT045,2002,Medium,Tier 2,Supermarket Type1,6.48180650572415
